key,source_hash,fr,status,notes
Dialogue/CRYPTIC_SMART_ENTER_CRAFTABLE_RECIPE,5d23667bff5bc574ee00395c7838289aad9edcbbaa692951b374463d9d69258d,Vous ne pourriez pas me fournir du [CRAFTABLE_RECIPE] ? Cela éveille ma curiosité...,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CRYPTIC_SMART_TASTE_3,87b596a84ad6da15eeb9e75d3e17fbe0c26b0767104cfb976439f323dcab8d35,"Vous suivez toujours ? Faites-le {TASTE}, compris ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CRYPTIC_CRINGE_ENTER_1,e92b4058fecca25ac31648573b6dc6dc6bfccd1f0e900fcf7e3b37c3d0207aef,"Hello, hello ! Ça va ? Moi, ça va bien, merci !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CRYPTIC_CRINGE_LIKED_3,515741a96ce37a4ecd1026d4bd270ca4871942e331f3459e1fe77606fe37657d,"Hi hi, plus de {1} pour moi.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ENERGETIC_HAPPY_REVIEW_3,e564d65e97e919448444e709c225a8388a15cb8d9f5afb00fd790584d8b77053,Wououh !! Voir un bol aussi parfait me remplit d'espoir !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/POETIC_HAPPY_REVIEW_2,0f15ea0af1d747f38d77dd220c9565c41b7be99ed9e75ef9a41d953a213bd175,Voilà un bol vraiment parfait ! Ton talent culinaire est sans égal.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CRINGE_HAPPY_REVIEW_3,f3e16e68f966fb6198d807dcd2d0522e0306b0bb641c327db771f2f18039a368,Waa ! Je vais faire un selfie avec ce plat et récolter un million de likes !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/PLAYER_SLEEP_DAYOFF_CONFIRMATION,73183ee3e42106caa236ac29032b5526cefeb9dda5a4f9493e11c4f1d8166c11,"(Demain, c'est mon [COLOR=ALERT]jour de repos[/COLOR]. Est-ce que je devrais le passer à Bakuso pour profiter d'un peu de temps pour moi ?)[END_NIGHT_WARNING]",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNLOCATION_PARK,14fad4b7983425c8c802c9732de843eace9f85f56a3cb82eae9c9522ee542561,Parc municipal,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNLOCATION_BEACH_NAME,5edc65b8d4ba7b3ce74d392cb54736d2d827d286d8fc59af3e66c1c287a58437,Plage de Mizuaru,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNLOCATION_BEACH_DESC,bf9640b03f545298fc775a08569eacd54e6f4c005199a66e053e6c4df9683500,"Sable blanc, eau bleue limpide. Les parasols colorés et les poufs en font un coin détente idéal.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNLOCATION_PARK_DESC,4e3a146d15627446f6a8978b66957a76551fa61e0779768195180ab90691c242,"Un paisible parc urbain rempli de bancs, de fleurs et d'une fontaine historique : une pause fraîche au coeur de la ville.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/NIGHT_EVENT_BRAWL_SKIP_DAYS_CONFIRM,deb51d2fb3d5b56e6e72c495e21633e127cdc51f006370a6713aae1b99c3d94d,"Passer au [DAYOFF] pour un Duel ? Je ne gérerai pas Bakuso ni ne participerai aux Festivals, mais je gagnerai des pièces passives.[END_NIGHT_WARNING]",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM6_2,9c2651d3320fad98438679d3ac0b87a63783ee4942265b659a674422a041b1ee,Je viens prendre de tes nouvelles ! Tu prends tes marques ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM6_7,6a615ef7114c4d82ffba6ddec648a833b6dd1c0d2e45ef0da9b5bab3f20320b1,"Pour être honnête, quelle surprise de te voir battre Stella au Duel culinaire.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM6_17,66ee172855a433227537f6b2ccfc01e58d2eb37b5ee2a6651343d1703ee847f3,Voici de quoi augmenter tes chances : du [COLOR=ALERT]pak-choï mariné[/COLOR] ! Tout droit de chez Ume !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM12_CHOICE_1,645fefdae8b802b573120430e4e0e921815e158ab2bfa774c64c760fcfb379b7,"J-J'ai atterri dans un Duel culinaire, là ?!",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM15_10,4ecad9a28dc5548d9a31c3f2c6a045c1ca71b5306d113769ac379b1f7984168a,"Ne me prends pas à la légère, hein ? J'ai hissé Meatbeats au huitième rang avec mon sang, ma sueur et mes larmes ! Vingt heures par semaine !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM19_2,289df804621170642376e72280ed3418e1cf732fe2cf73a5af7b2ffcbbbfc17a,"Désolé d'en arriver là... Mais je suis plutôt impatient de t'affronter, tu vois ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM19_4,f99238009e29720d7aa2aa2cb26dbb250eef254431583fd623ff9209c2bd2b5b,"Quoi qu'il arrive, on reste amis, d'accord ? Rien de personnel.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM20_PLAYERWIN_3,ef2d729b89fe946581fc64991ca395d115d939ab323c8f8f105c7f5ce01efb62,"Je pensais pouvoir te battre au Duel culinaire pour remonter le moral de Stella, mais je suis encore trop faible. Mon dévouement est trop faible...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM20_PLAYERWIN_6,cabf5cb5ea71865953921c301e48bda94c171f40c8aa1cebdb3f7b8932338df1,Tu sais quoi ? J'ai une super idée pour faire passer Bakuso au niveau supérieur.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM20_PLAYERWIN_12,2b49ea79da9222d44d79faef69723ec50c4bec0ac688dc1963b7f3119e3a0dee,"Plus tu prépares de commandes selon le thème du Festival, plus tu gagnes d'argent. Parfois même des bons !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM23_5,7604cfc1a38901c0e856b8e466206982e2966b715038ff2f4fda3bbc1de6189d,"Eh bien, t-tu te trompes ! Je te prouverai que l'espionnage est ton véritable domaine !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPB4_1,60fe3739005bf3a7da7ed935126c4d4e860831c2aa9e920d89da7f3abefad014,Le concurrent du jour vient tout juste de reprendre The Secret Plate ! Quels talents culinaires ces yeux bleus cachent-ils ? Accueillons Dan !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM24_END_4,08ffcec69825ee1e8e23ee5e4cecc9632fd2eed7db50f0baeacb128ce9fa0b56,"Je ne connaissais pas ce passé. Je te trouvais un peu étrange, mais je n'aurais jamais imaginé que tu étais espion.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM24_PLAYERLOSE_2,02a7ab9c3bae4714f9e9f3d96d33f6ce2ea87012520b9bd12322d1162e42445b,"Mais toi... Tu n'as pas l'air de renoncer. Pas encore, hein ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM24_PLAYERLOSE_3,e32f1ba2fac3eb2c28e52904ff95fa057f3bf8f9c969323b8ef7222c08c52833,"Approche, Faucon. Je t'affronterai autant de fois que tu voudras. Je te ferai comprendre que tu n'es pas à ta place ici.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM24_PLAYERWIN_2,27321e16ecde0b53d5400c1d47ba31515cbf44ade08b1dcda1c11dbc7ebf95a0,"Je croyais vraiment avoir une chance. Je t'aurais fait entendre raison, et nous serions rentrés ensemble au QG.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM13_END_8,4573acb45e3111a5306ed604ce8f73f5916fe8b4ebfeea2700cdf0868080c34a,"Mais dernièrement, les gens voient la cuisine comme un simple moyen de gagner de l'argent ! Quelle tristesse ! Si Bakuso atteint le [COLOR=ALERT]rang 1[/COLOR], alors--",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM13_END_CHOICE_4,8760b0119625749c2209654a294e449e80590fcf6303d16effe3f2b0258042d1,Je veux cuisiner pour faire sourire tout le monde !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM13_END_16,3e05e0581d9d0cf4350649d0cfe7c5927686b3ebd62b16dc2756bf217c8a8ea2,"Hmm. Très idéaliste... À ton âge, c'est normal, je suppose.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM13_END_21,fae816ad02e976b54936efd62dd8922a912ab0737063e76956ad700421948428,"Oh, pardon, ce n'était pas mon intention. Je dis seulement qu'il y a beaucoup de belles carrières !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM13_START_2,023db2f64089d8e47519020e930e81261f69ebe41a64d61cd6e90de8b1d3b952,"Regarde le [COLOR=ALERT]panneau d'affichage[/COLOR] et prépare-toi à une vision des plus palpitantes ! Oh, mon coeur ne va pas tenir !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM13_RESTBLOCKER_1,e6f9a1c27199b00f2db6495a3f973954a7bba8df3c8302cf52d273c838cea041,(Rosso a dit de le retrouver devant la [COLOR=ALERT]chaîne de télévision[/COLOR]. Peut-être veut-il des conseils de mode ?),reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM14_5,4bd2abbd0e2bc4c617429c788a1469ba4c6ff52f37e331f82bdf26d90578512d,J'-- Nous t'avons cherché partout. Mettre ce marchand sur écoute a fini par payer.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM14_6,3c5b737104acfd25ec19babab2f1beaff952fc665ea14315e0eeec5e331870f3,Peu importe. Retournons au QG.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM14_14,6bb09d42be1cf5ea0f99c12c6a926809e52b78dfe4ce0c0cb7a007a17fd6c729,"Très bien, je pars pour l'instant. Mais je te ramènerai, [NAME]... Non, Faucon. Je le jure sur mon honneur.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM7_4,8b6f09f4a0c96fa2c1b159f6758d714d2e6009c0b5bae109bdccf6d6255be5bb,La réouverture de Bakuso ici a véritablement éveillé ma curiosité.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM7_5,9b661441bce1107a9071d0d704b7284c7cd74a931c44db80a760d7bcc4eedbd0,"D'après mes recherches, ce restaurant et votre grand-mère étaient des piliers de la société.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM7_6,7fe30ddb64e250205ece10a9b826acd9c3a4bb2bb33f7a56348255bab895c642,Les choses ont changé depuis. Mais en faisant revivre Bakuso... Vous perturbez peu à peu l'équilibre d'autrefois.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VND1_2,7219350c9681b327f7b0ffaeab7b47c0a74357b677608cacf585da183ef01e6f,"Alors, tu vas quitter cette ville ? Je savais que tu voudrais retourner au QG.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VND1_8,f50ae2d99b03e79a6695cc8c65ecd7afbf4d0fd8e702ec3f7ee9a995b4de0810,J'ai tout préparé.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VND1_CHOICE_4,66f9251ee06ce7fcda39e49ae5fa44ff9382dbc80626985d3fc3dfbcc1a829c7,"Pour moi, c'était juste un mardi.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VND1_18,361efc53a4d2a7895a01b10a6305365eb9e8ad52b480792c2d8f85f44dbb843e,"Oui, tu as eu d'innombrables missions à haut risque. J'imagine que celle-là n'était pas aussi spéciale pour toi que pour moi.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_GENERIC_3_CHOICE_1,efa225e2b8ef05a4156e499aa29e57c8daabfe2ca95e0734ee5e9accd7d8f4cc,Vérifie maintenant ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_GENERIC_3_6,76e697e31fd2d7a9c3a0525460d671f874209b16286994d74a4cbcc75d51827f,"Les réseaux exigent de la régularité. Désolée, je vérifie.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_GENERIC_3_10,00b404aaed4d1fd9e99fa88947bd9b39fa68306d866e6afacf66b9e913e3586d,Désolée de t'avoir fait attendre... Mais c'est important pour moi.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_MALL_1_4,765397581c026b9faddba37a19fa819f6edaba8bf612642f86a6c434c955a659,"Pour être honnête, je l'aime toujours. Je vais le garder.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_MALL_2_1,2f40d159c5bc3fe82593b3e0f6e192c91ef34c6d58530cf501e08dc7cd1ff1b1,J'adore me balader dans un centre commercial !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_MALL_2_5,192b7a9393ecbba14fdd36b24bae0130f6637b6583c81b2d34669a50e16bde40,"Tout avec modération, non ? S'il y en avait partout, ils ne seraient plus spéciaux.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_MALL_2_8,5207808999f21c29920055c43e37ec6c9676e388ae864d2997b8cabfff8bd240,"Hum hum, c'est juste.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_GENERIC_1_2,b10780fc8bd0f1bb50e13b5aa64b7547f7f20d658dca4c27670aba2f5e0d4438,"Allez, souriez ! Oui, c'est super !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_AQUARIUM_1_2,ca545e34b9eb7797210896c94396a229cc3958f6f1e6124944c1165223012856,Que dirais-tu d'ajouter des fruits de mer au menu ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_AQUARIUM_1_4,fbfe395d56edcf8d036613a6fe8e21b4f15dbc716631b46d674d7dcb1a047f67,On ne sait jamais quand l'inspiration frappe.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_AQUARIUM_1_6,d2144cb4f6bb89fe3caf1bcd2e5f2d34cb9ed0de36ad5322b985bcf60eff940d,Je pense que ça peut marcher.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_OUTDOOR_2_1,2f24ed29a8ca72f71267e982b0d1a56753be0f16bfdb124acbd74734ee73576c,L'air est bien plus pur ici qu'en ville.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_INDOOR_2_6,f776b728710bd8f6559b4d43c6d6dd63a9bd7f27036e31523dc933e98d34cf69,Q-Quoi ? Stop !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_INDOOR_1_1,3491228c9ff64ac318155bc2fb24f9d5099dd444f37b025182de9413887ab9a4,Il y a pas mal de monde aujourd'hui.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_INDOOR_1_CHOICE_3,07a66068386b1207e68a98a9acb65ca2fa13807136cb8b7e6c18a50f406a8cc7,Partout est amusant avec toi !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_OUTDOOR_1_CHOICE_2,f2a9b445fd543e1af4150f3802a0644f999a70265a96fc865e61a018956feeb8,"S'il pleut, allons à l'intérieur et attendons.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_CASSIE_CLOSING_BEST_1,6dd40dbf675ba43083b125764550d441215f9e385e8d335a07a70851634e8887,Je me suis amusée [NAME]. Mes soeurs seront si jalouses ! Invite-moi encore quand tu veux !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_BEACH_2_4,1f0180a11c664b3d15d4da6e39a62fcf9c048f4357cc903a35bb2ccc33708935,Je ne perdrai pas contre toi [NAME] !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_GENERIC_1_1,eed448e386f4791ab2186204606f8f60a3338aa4751b9f9dc5478c93bc320a7c,"Hum hum, ils pourraient mettre la scène là et les sièges là...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_GENERIC_1_2,36bed76166a4b9018cf3ddd67ce1ab9da30c2e96b5a52b44cb5aeddf33f4e5d0,J'imagine juste un mini-concert de Stella ici.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_3,1e8bf5c77ac0088f9883d3e393bc0ec2ec481071244fb5bdfcbee4827a6b3041,Je pense prendre des lentilles mais je n'arrive pas à les mettre.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_7,de433ae189d086d50d827996418c76fbc6c7c5e613c04ac2dd9ccc57103a3235,"Euh non, je ne veux pas t'embêter à chaque fois pour les mettre ou les enlever.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_9,d8264438ca8fb37cb2ca8cd81fe52bb36f675d9a66b16cd4b38a87301ec1fefa,J'adore passer du temps dehors comme ça.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_10,2f304e0d895c000d216f8c7aaad9506002e0abe33391750a10c6f9b3aeb6c268,C'est énergisant ! Je me sens en forme. Tu aimes le sport [NAME] ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_CHOICE_4,38cf79ed662c39c597688c0e49681e9eb452e395bce89cbd35a80d6ad8dcf523,J'adore ça !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_11,b5c96f4694c1028cc8f6fd543676cc97b4b9784b9a305625384181d07cc8930c,Ah ouais ? C'est génial.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GH_SHUGA_INDOOR_2_12,90e601eea65437aa5aee75503d4baa463666cb8fe8fb9415b878380a05e92549,C'est comme ça que tu cuisines toute la journée ! Il faut de l'endurance.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
